USD
303.03043478260867
299.1
303.9428571428572
324.4977272727273
316.13695652173914
316.49
317.2173913043478
330.01590909090913
323.35
325.8434782608696
325.29523809523806
322.3772727272727
344.5695652173913
338.89
345.53809523809525
340.43863636363636
342.28636363636366
342.7166666666667
348.3369565217391
377.0547619047619
417.7295454545454
423.50869565217397
397.55
390.6021739130435
407.37272727272733
401.115
408.9136363636364
438.29772727272723
460.3666666666667
449.59090909090907
450.5173913043478
460.77857142857147
460.34772727272724
465.3545454545454
467.56904761904764
485.5282608695652
476.9380952380953
442.0738095238095
443.60652173913047
452.0619047619047
451.01590909090913
451.33181818181816
437.6285714285715
431.35869565217394
413.45454545454544
406.7809523809524
420.16818181818184
418.40227272727276
404.29772727272723
387.5075
390.5630434782609
384.4
371.09999999999997
367.59772727272724
375.03809523809525
364.9391304347826
361.74523809523805
366.8840909090909
394.2613636363636
409.3880952380952
409.60869565217394
416.81000000000006
393.05909090909086
374.3619047619048
369.0391304347826
352.3309523809524
362.5295454545454
395.4043478260869
389.3225
380.7391304347826
381.725
378.3595238095238
383.75
363.83000000000004
362.9690476190476
358.25454545454545
356.83260869565214
366.71750000000003
367.6847826086956
356.18636363636364
348.73809523809524
358.6869565217391
360.1666666666667
361.05227272727274
354.39130434782606
353.9125
344.3363636363636
338.4431818181818
337.2738095238095
340.80454545454546
352.71956521739133
342.91190476190474
345.42954545454546
344.37954545454545
335.0166666666667
334.48478260869564
329.1952380952381
329.31
330.0782608695652
341.72727272727275
367.0547619047619
371.89090909090913
392.18863636363636
378.40227272727276
355.27500000000003
364.17857142857144
373.82727272727277
383.8804347826087
387.10714285714283
381.90999999999997
384.1282608695652
378.40714285714284
381.3681818181818
385.6431818181818
385.4904761904762
380.4826086956522
391.575
389.77142857142854
384.38863636363635
379.775
378.76363636363635
376.64
382.1195652173913
390.84749999999997
385.4826086956522
387.55909090909086
386.2333333333333
383.6304347826087
383.0547619047619
383.1363636363636
385.3068181818182
387.5095238095238
398.9108695652174
404.76190476190476
396.20714285714286
392.92954545454546
391.9760869565218
385.2725
383.47391304347826
387.31136363636364
383.17857142857144
381.0652173913044
377.85
368.97499999999997
355.71956521739133
346.5825
351.4595238095238
344.47272727272724
343.59090909090907
340.75714285714287
324.10434782608695
324.0095238095238
322.82272727272726
324.8717391304348
306.0375
289.295652173913
289.1454545454545
297.4925
295.9409090909091
308.22727272727275
299.50476190476195
292.3181818181818
292.8717391304348
283.6
288.9818181818182
295.92727272727274
294.12142857142857
290.7434782608696
287.15
287.3275
285.9608695652174
282.42954545454546
276.552380952381
261.31363636363636
256.07954545454544
256.56136363636364
264.7431818181818
310.7190476190476
293.1840909090909
283.93260869565216
284.59761904761905
299.8642857142857
286.3891304347826
279.71
275.0108695652174
285.7318181818182
281.5857142857143
274.43260869565216
273.67857142857144
269.9977272727273
266.0068181818182
271.8285714285714
265.8760869565217
261.865
263.02727272727276
260.3619047619048
272.2739130434783
270.2309523809524
267.53181818181815
272.40434782608696
283.41999999999996
283.0608695652174
276.1636363636364
276.1142857142857
281.29347826086956
295.495
294.4047619047619
302.625
314.31739130434784
321.71999999999997
313.2913043478261
310.0590909090909
319.1357142857143
316.55652173913046
319.06666666666666
334.25454545454545
356.4391304347826
358.96999999999997
340.55
328.07272727272726
355.66590909090905
356.35238095238094
351.0195652173913
359.7190476190476
378.94545454545454
378.91956521739127
389.90999999999997
407.6565217391304
413.9
404.8775
406.66739130434786
404.73636363636365
384.45476190476194
392.37272727272733
398.09090909090907
400.7181818181818
405.275
420.4642857142857
439.375
441.66956521739127
424.5809523809524
423.35
433.5239130434782
429.2333333333333
422.3363636363636
430.6568181818182
424.4785714285714
437.8782608695652
456.04772727272723
469.89761904761906
476.66590909090905
508.85227272727275
548.1886363636363
554.995
557.0934782608696
608.8875
672.5869565217391
596.1454545454545
633.7095238095238
632.1
598.1857142857143
585.7795454545454
627.8272727272728
628.5690476190476
631.2021739130435
664.745
654.8954545454545
678.8095238095239
667.3108695652173
655.4904761904761
665.2954545454545
665.2130434782608
712.6524999999999
754.6043478260871
806.2477272727273
805.7
887.1673913043478
922.297619047619
964.3690476190476
909.7045454545455
888.8295454545455
889.4880952380952
939.7717391304348
838.3095238095239
829.9318181818181
806.6195652173913
760.8625
822.0
859.1931818181819
943.1625
924.2727272727273
889.3181818181819
928.0238095238095
945.6704545454545
934.2282608695652
949.6666666666666
996.5909090909091
1043.159090909091
1127.0357142857142
1126.2173913043478
1116.5119047619048
1095.4125
1113.3369565217392
1146.3977272727273
1204.2857142857142
1232.9204545454545
1192.965909090909
1216.6818181818182
1270.9772727272727
1342.0238095238096
1369.8863636363637
1388.9782608695652
1358.7380952380952
1372.725
1424.0108695652175
1479.6190476190477
1512.6022727272727
1528.659090909091
1572.8095238095239
1757.2065217391305
1771.8522727272727
1665.2142857142858
1738.9772727272727
1640.5454545454545
1650.4318181818182
1742.6190476190477
1673.7727272727273
1648.25
1588.036956521739
1597.5833333333333
1593.909090909091
1627.8152173913043
1744.45
1747.0108695652175
1721.1363636363637
1681.7619047619048
1670.3695652173913
1627.5875
1593.1190476190477
1490.2272727272727
1414.9130434782608
1342.3625
1286.7239130434784
1348.4772727272727
1348.797619047619
1316.1847826086957
1275.8214285714287
1220.8522727272727
1243.0434782608695
1300.975
1336.0833333333333
1299.0
1287.4204545454545
1279.095238095238
1310.9673913043478
1295.095238095238
1238.8181818181818
1222.4891304347825
1176.3
1198.9891304347825
1249.7613636363637
1227.1875
1178.6295454545455
1197.9636363636364
1198.192857142857
1181.5045454545455
1130.036956521739
1118.3095238095239
1124.5318181818182
1159.2454545454545
1085.702380952381
1067.8934782608696
1095.595238095238
1199.911904761905
1244.1347826086956
1242.2619047619048
1258.6295454545455
1276.4045454545455
1337.3261904761905
1340.1173913043478
1326.0295454545453
1266.5690476190478
1235.9795454545454
1148.418181818182
1190.4931818181817
1234.3575
1231.0934782608697
1267.48
1246.8086956521738
1260.2568181818183
1236.2214285714285
1282.445652173913
1314.9785714285713
1279.5136363636364
1282.284090909091
1263.142857142857
1329.8978260869567
1331.525
1324.6204545454545
1334.2214285714285
1303.3239130434783
1281.5666666666668
1238.5249999999999
1201.091304347826
1198.4725
1215.3934782608696
1220.9454545454546
1250.8642857142859
1291.1913043478262
1320.065
1300.897619047619
1285.4681818181818
1283.65
1359.0425
1412.9782608695652
1499.025
1511.3142857142857
1494.8
1470.0166666666669
1478.6295454545455
1558.6760869565219
1597.1025
1591.9272727272728
1682.7227272727273
1716.6119047619047
1732.2181818181818
1843.3130434782609
1968.0309523809524
1922.2136363636362
1900.275
1863.492857142857
1859.8152173913043
1867.9666666666667
1808.175
1718.2282608695652
1758.4386363636365
1851.3738095238095
1834.565909090909
1807.0931818181818
1784.6295454545455
1777.2522727272728
1776.8547619047617
1820.234090909091
1789.9065217391303
1816.2452380952382
1856.295
1947.8282608695654
1936.695238095238
1851.165909090909
1834.8318181818183
1736.3714285714286
1769.9099999999999
